NAME,ID,NOTES,URL
U.S. Embassy Addis Ababa,184439288265119,US - EMB,https://www.facebook.com/us.emb.addisababa
US Embassy Ghana,146328372149587,US - EMB,https://www.facebook.com/USEmbassyGhana?sid=0.19094700192894176
"Ambassade des Etats-Unis Conakry, Guinee",145424508823830,US - EMB,https://www.facebook.com/pages/Ambassade-des-Etats-Unis-Conakry-Guinée/145424508823830
Ambassade des Etats-Unis au Senegal,108981709134387,US - EMB,https://www.facebook.com/usembassydakar?sid=0.2592131131056581
U.S. Embassy Nairobi,146218063693,US - EMB,https://www.facebook.com/pages/US-Embassy-Nairobi/146218063693
"U.S. Embassy Monrovia, Liberia",200165633335836,US - EMB,https://www.facebook.com/monrovia.usembassy
US Embassy Madagascar,126866674011067,US - EMB,https://www.facebook.com/usembassy.madagascar
U.S. Embassy Lilongwe,160841183603,US - EMB,https://www.facebook.com/USEmbassyGhana
Ambassade des Etats-Unis au Mali,262278310486824,US - EMB,https://www.facebook.com/pages/Ambassade-des-Etats-Unis-au-Mali/262278310486824
U.S. Embassy Mauritania,92501672621,US - EMB,https://www.facebook.com/pages/US-Embassy-Mauritania/92501672621
U.S. Embassy Port Louis,293988160666,US - EMB,https://www.facebook.com/usembassy.portlouis
U.S. Embassy Namibia,105619119495619,US - EMB,https://www.facebook.com/namibia.usembassy
U.S. Embassy Nigeria,29206219873,US - EMB,https://www.facebook.com/usembassynigeria
"U.S. Embassy Kigali, Rwanda",209413642418229,US - EMB,https://www.facebook.com/kigali.usembassy
"U.S. Department of State: Embassy Freetown, Sierra Leone",84075927865,US - EMB,https://www.facebook.com/sierraleone.usembassy
United States Mission to South Africa,71515236595,US - EMB,https://www.facebook.com/USinSouthAfrica
U.S. Embassy Swaziland,163082790393199,US - EMB,https://www.facebook.com/usembassy.swaziland
U.S. Embassy Tanzania,137553061928,US - EMB,https://www.facebook.com/tanzania.usembassy
"US Embassy Banjul, The Gambia",189280505530,US - EMB,https://www.facebook.com/U.S.EmbassyBanjul
U.S. Mission Uganda,121384077911109,US - EMB,https://www.facebook.com/USMissionUganda
U.S. Embassy Harare,105198680666,US - EMB,https://www.facebook.com/pages/US-Embassy-Harare/105198680666
U.S. Mission to the African Union,93218692247,US - EMB,https://www.facebook.com/pages/US-Mission-to-the-African-Union/93218692247
Embajada de Estados Unidos en Argentina,39975169920,US - EMB,https://www.facebook.com/EmbUSARG
Embaixada dos EUA - Brazil,74343933456,US - EMB,https://www.facebook.com/EmbaixadadosEUA.BR
US Embassy Ottawa,38802554124,US - EMB,https://www.facebook.com/canada.usembassy
U.S. Consulate Montreal,38802554124,US - EMB,https://www.facebook.com/U.S.CGMontreal
U.S. Embassy Santiago,92125180021,US - EMB,https://www.facebook.com/usdos.chile
Embahada de los Estados Unidos Colombia,80400703949,US - EMB,https://www.facebook.com/usdos.colombia
Embajada de Estados Unidos en Costa Rica,71189598227,US - EMB,https://www.facebook.com/sanjose.usembassy
US Int,93151733910,US - EMB,https://www.facebook.com/havana.usint
Embajada USA - Santo Domingo,101032454198,US - EMB,https://www.facebook.com/EmbajadaUSASantoDomingo
Consulado General de los Estados Unidos en Guayaquil,146324541360,US - EMB,https://www.facebook.com/usdos.guayaquil
Embajada Americana El Salvador,147858435252169,US - EMB,https://www.facebook.com/embajadaamericanaelsalvador
US Embassy Guatemala,90293542586,US - EMB,https://www.facebook.com/Embajada.EEUU.Guatemala
US Embassy Georgetown Public Affairs,140708899279090,US - EMB,https://www.facebook.com/usdos.guayaquil
Ambassade des Etats-Unis Port-au-Prince (Haiti),131705144280,US - EMB,https://www.facebook.com/USEmbassyHaiti
U.S. Embassy Tegucigalpa,140032892460,US - EMB,https://www.facebook.com/embajadahonduras
US Embassy Jamaica,143560048536,US - EMB,https://www.facebook.com/pages/US-Embassy-Jamaica/143560048536
Embajada Estados Unidos en Mexico,96637444189,US - EMB,https://www.facebook.com/mexico.usembassy
Comunidad Fronteriza,84157668780,US - EMB,https://www.facebook.com/usdos.ciudadjuarez
US Consulate General Guadalajara,200566685128,US - EMB,https://www.facebook.com/USCGGuadalajara
Consulado General de los Estados Unidos en Hermosillo,304174606435,US - EMB,https://www.facebook.com/USCGHermosillo
Consulado General de los Estados Unidos en Matamoros,163175477070832,US - EMB,https://www.facebook.com/USCGMatamoros
U.S. Consulate Merida,110904889030403,US - EMB,https://www.facebook.com/usaconsuladomty
U.S. Consulate General Monterrey,155076757880372,US - EMB,https://www.facebook.com/usaconsuladomty
U.S. Consulate Nogales,126030714132891,US - EMB,https://www.facebook.com/ConsuladoNogales
U.S. Consulate General Nuevo Laredo,103168006466515,US - EMB,https://www.facebook.com/consuladonuevolaredo
Consulado General de los Estados Unidos en Tijuana,166149414713,US - EMB,https://www.facebook.com/ConsuladoEstadosUnidosTijuana
Embajada de Estados Unidos Managua,73006545785,US - EMB,https://www.facebook.com/embusanic
Estamos Unidos Panama,90908494647,US - EMB,https://www.facebook.com/panamaestamosunidos
Embajada de Estados Unidos en Peru,163806507776,US - EMB,https://www.facebook.com/Peru.usembassy
"U.S. Embassy - Paramaribo, Suriname",126822017361873,US - EMB,https://www.facebook.com/Embassy.Paramaribo
U.S. Embassy Trindad and Tobago,101916507356,US - EMB,https://www.facebook.com/ttusa
Embajada de los Estados Unidos en Uruguay,10527233063,US - EMB,https://www.facebook.com/US.Embassy.Montevideo
Embajada de los Estados Unidos de America - Caracas,37896015468,US - EMB,https://www.facebook.com/melbourne.usconsulate
U.S. Embassy Canberra,66357326382,US - EMB,https://www.facebook.com/Peru.usembassy
U.S. Consulate General Melbourne,105399191715,US - EMB,https://www.facebook.com/melbourne.usconsulate
U.S. Consulate General Perth,143882025632732,US - EMB,https://www.facebook.com/perth.usconsulate
U.S. Consulate General Sydney,92088614462,US - EMB,https://www.facebook.com/sydney.usconsulate
U.S. Embassy Rangoon,122393807842447,US - EMB,https://www.facebook.com/usembassy.rangoon
U.S. Embassy Phnom Penh,79770243223,US - EMB,https://www.facebook.com/us.embassy.phnom.penh
US Embassy Suva,110444994555,US - EMB,https://www.facebook.com/usembassysuva
U.S. Consulate General Hong Kong and Macau,317451486051,US - EMB,https://www.facebook.com/USAinHKMacau
"U.S. Embassy - Jakarta, Indonesia",59649400218,US - EMB,https://www.facebook.com/jakarta.usembassy
US Consulate General Surabaya,161970137847,US - EMB,https://www.facebook.com/Surabaya.USConsulate
US Embassy Tokyo,8752699755,US - EMB,https://www.facebook.com/usembassytokyo
Fukuoka American Center,186545724738290,US - EMB,https://www.facebook.com/FukuokaAmericanCenter
Nagoya American Center,322265374523591,US - EMB,https://www.facebook.com/NagoyaAmericanCenter
"U.S. Consulate General Osaka - Kobe, American Citizen Services",154414737948096,US - EMB,https://www.facebook.com/USAinHKMacau
U.S. Consulate General in Sapporo,21107593266,US - EMB,https://www.facebook.com/USConGenSapporo
U.S. Consulate General Naha,170571756314918,US - EMB,https://www.facebook.com/naha.usconsulate
U.S. Embassy Seoul,111794158722,US - EMB,https://www.facebook.com/usembassyseoul
U.S. Embassy Vientiane,82124194915,US - EMB,https://www.facebook.com/pages/US-Embassy-Vientiane/82124194915
U.S. Embassy Kuala Lumpur,72081519846,US - EMB,https://www.facebook.com/usembassykl
"U.S. Embassy, Majuro",279017558803578,US - EMB,https://www.facebook.com/EmbMaj692
"US Embassy, Kolonia Micronesia",150821174989168,US - EMB,https://www.facebook.com/USembassyKolonia
"U.S. Embassy - Ulaanbaatar, Mongolia",122940101064956,US - EMB,https://www.facebook.com/USAinMongolia
US Embassy New Zealand,298591612622,US - EMB,https://www.facebook.com/newzealand.usembassy
"U.S. Embassy - Port Moresby, Papua New Guinea",219567644775663,US - EMB,https://www.facebook.com/usembassyportmoresby
US Embassy Koror,166269553401926,US - EMB,https://www.facebook.com/usembassykoror
"U.S. Embassy, Manila Philippines",157551009622,US - EMB,https://www.facebook.com/manila.usembassy
"U.S. Consulate, Chiang Mai, Thailand",242463240273,US - EMB,https://www.facebook.com/chiangmai.usconsulate
"U.S. Embassy Apia, Samoa",201806573173426,US - EMB,https://www.facebook.com/samoa.usembassy
U.S. Embassy Singapore,169511725183,US - EMB,https://www.facebook.com/singapore.usembassy
"U.S. Embassy - Dili, Timor-Leste",116727735016048,US - EMB,https://www.facebook.com/USEmbassyDili
U.S. Embassy in Hanoi,110425642319640,US - EMB,https://www.facebook.com/usembassyhanoi
The American Center - Ho Chi Minh City,165419643537532,US - EMB,https://www.facebook.com/achochiminh.usconsulate
U.S. Mission to Asean (USASEAN),259601784132763,US - EMB,https://www.facebook.com/USMission2ASEAN
U.S. Embassy-Tirana,74591195837,US - EMB,https://www.facebook.com/usembassytirana
U.S. Embassy Yerevan,217655292672,US - EMB,https://www.facebook.com/usdos.armenia
U.S. Embassy Vienna,61299260993,US - EMB,https://www.facebook.com/USEmbVienna
U.S. Embassy Baku,114366571914596,US - EMB,https://www.facebook.com/baku.usembassy
US Embassy Brussels,39878083109,US - EMB,https://www.facebook.com/usembassybelgium
United States Embassy to Bosnia and Herzegovina,84175439430,US - EMB,https://www.facebook.com/usembassy.bih
U.S. Embassy Sofia,108194222569430,US - EMB,https://www.facebook.com/pages/US-Embassy-Sofia/108194222569430
U.S. Embassy Zagreb,129210723781448,US - EMB,https://www.facebook.com/zagreb.usembassy
USEmbassyCyprus,165898486789775,US - EMB,https://www.facebook.com/USEmbassyNicosia
U.S. Embassy Prague,45298246708,US - EMB,https://www.facebook.com/USEmbassyPrague
U.S. Embassy Denmark,298461170736,US - EMB,https://www.facebook.com/denmark.usembassy
"U.S. Embassy Tallinn, Estonia",155204716956,US - EMB,https://www.facebook.com/estonia.usembassy
U.S. Embassy Finland,150048405025558,US - EMB,https://www.facebook.com/finland.usembassy
U.S. Embassy France,130504556373,US - EMB,https://www.facebook.com/usdos.france
U.S. Consulate Bordeaux,112438508774722,US - EMB,https://www.facebook.com/usdos.bordeaux
Consulat des Etats - Unis a Lyon,107265782646530,US - EMB,https://www.facebook.com/usdos.lyon
Consulat des Etats - Unis a Rennes,171419544640,US - EMB,https://www.facebook.com/usdos.rennes
U.S. Consulate Toulouse,310379839049206,US - EMB,https://www.facebook.com/usdos.toulouse
U.S. Consulate General Strasbourg,188989921139653,US - EMB,https://www.facebook.com/estonia.usembassy
"U.S. Embassy Tbilisi, Georgia",55448127953,US - EMB,https://www.facebook.com/tbilisi.usembassy
U.S. Embassy Berlin,111301905586279,US - EMB,https://www.facebook.com/usbotschaftberlin
U.S. Consulate General Duesseldorf,98724859943,US - EMB,https://www.facebook.com/USConGenNRW
U.S. Consulate General Frankfurt,138295912096,US - EMB,https://www.facebook.com/usconsulate.frankfurt
U.S Consulate General Hamburg,105272859503403,US - EMB,https://www.facebook.com/USConsulateHamburg
United States Consulate General Leipzig,119064704776900,US - EMB,https://www.facebook.com/USConGenLeipzig
U.S. Consulate General Munich,154862283808,US - EMB,https://www.facebook.com/usconsulatemunich
U.S. Embassy Athens,176748609063,US - EMB,https://www.facebook.com/USEmbassyAthens
U.S. Consulate General Thessaloniki,75860411475,US - EMB,https://www.facebook.com/thessaloniki.usconsulate
US Embassy Budapest,37318418978,US - EMB,https://www.facebook.com/hungary.usembassy
US Embassy Reykjavik Iceland,98008554575,US - EMB,https://www.facebook.com/USEmbReykjavik
U.S. Embassy Dublin,90494053539,US - EMB,https://www.facebook.com/usembassydublin
U.S Embassy to Italy,32706176871,US - EMB,https://www.facebook.com/usembassydublin
U.S. Consulate General Florence,73531129169,US - EMB,https://www.facebook.com/pages/US-Consulate-General-Florence/73531129169
U.S. Consulate General Milan,207765002932,US - EMB,https://www.facebook.com/USConsMilan
U.S. Consualte General Naples,124973860889852,US - EMB,https://www.facebook.com/ConsolatoUSANapoli
"U.S. Embassy Pristina, Kosovo",127665510592946,US - EMB,https://www.facebook.com/kosovo.usembassy
"United States Embassy - Riga, Latvia",70710067457,US - EMB,https://www.facebook.com/usembassyriga
JAV Ambasada Vilniuje,222708185581,US - EMB,https://www.facebook.com/vilnius.usembassy
U.S. Embassy Macedonia,119869762156,US - EMB,https://www.facebook.com/pages/US-Embassy-Macedonia/119869762156
U.S. Embassy Moldova,205823739080,US - EMB,https://www.facebook.com/U.S.EmbassyMoldova
U.S. Embassy Podgorica,32665979711,US - EMB,https://www.facebook.com/montenegro.usembassy
U.S. Embassy The Hague,147599291963527,US - EMB,https://www.facebook.com/pages/US-Embassy-The-Hague/147599291963527
"U.S. Consulate General, Amsterdam",124454795947,US - EMB,https://www.facebook.com/U.S.ConsulateGeneralAmsterdam
US Embassy Oslo,20650012122,US - EMB,https://www.facebook.com/usdos.norway
U.S. Consulate General in Krakow,74116203773,US - EMB,https://www.facebook.com/krakow.usconsulate
Embaixada dos EUA em Portugal,45573163736,US - EMB,https://www.facebook.com/usdos.portugal
U.S. Embassy Bucharest,423979315453,US - EMB,https://www.facebook.com/bucharest.usembassy
U.S. Consulate Yekaterinburg,122814961096261,US - EMB,https://www.facebook.com/yekaterinburg.usconsulate
U.S. Consulate Vladivostok,174646795884891,US - EMB,https://www.facebook.com/usconsulate.vladivostok
U.S. Embassy Moscow,109926109062427,US - EMB,https://www.facebook.com/russia.usembassy
U.S Consulate General St. Petersburg,132103616845982,US - EMB,https://www.facebook.com/usconsulatespb
USA and Slovakia,167499746617461,US - EMB,https://www.facebook.com/USAandSlovakia
U.S. Embassy Ljubljana,53039228087,US - EMB,https://www.facebook.com/slovenia.usembassy?v=wall
US Embassy Madrid,112739491284,US - EMB,https://www.facebook.com/madrid.usembassy
U.S. Consulate General Barcelona,155671984456683,US - EMB,https://www.facebook.com/usconsulate.barcelona
U.S. Embassy Belgrade,37417422767,US - EMB,https://www.facebook.com/USEmbassySerbia
US Embassy Sweden,103113758132,US - EMB,https://www.facebook.com/stockholm.usembassy
U.S. Embassy Bern,104690392900835,US - EMB,https://www.facebook.com/USAandSlovakia
"U.S. Embassy Ankara, Turkey",113422634015,US - EMB,https://www.facebook.com/usdos.turkey
U.S. Consulate Adana,317952485292,US - EMB,https://www.facebook.com/adana.usconsulate
America @ Istanbul,103621049307,US - EMB,https://www.facebook.com/istanbul.usconsulate
U.S. Embassy Kyiv Ukraine,43732151935,US - EMB,https://www.facebook.com/usdos.ukraine
U.S. Embassy London,86264954382,US - EMB,https://www.facebook.com/uk.usembassy
U.S. Consulate Belfast,189796969657,US - EMB,https://www.facebook.com/pages/US-Consulate-Belfast/189796969657
U.S. Embassy to the Holy See (Vatican),155357921154325,US - EMB,https://www.facebook.com/holysee.usembassy
U.S. Mission Vienna,56632622313,US - EMB,https://www.facebook.com/usunvie
The U.S. Mission to the European Union - USEU Brussels,263981990188,US - EMB,https://www.facebook.com/useubrussels
U.S. Mission to NATO,67014122312,US - EMB,https://www.facebook.com/USNATO
United States Mission to the OSCE,151372664878320,US - EMB,https://www.facebook.com/home.php#!/pages/Vienna-Austria/United-States-Mission-to-the-OSCE/151372664878320
U.S. Mission Geneva,57207008875,US - EMB,https://www.facebook.com/usmissiongeneva
U.S. Mission to the United Nations Agencies in Rome,201163534554,US - EMB,https://www.facebook.com/pages/US-Mission-to-the-United-Nations-Agencies-in-Rome/201163534554
U.S. Embassy Algiers,236962269658408,US - EMB,https://www.facebook.com/USEmbassyAlgiers
U.S. Embassy Manama,102542377333,US - EMB,https://www.facebook.com/AmericanEmbassyManama
U.S Embassy Cairo,285699990157,US - EMB,https://www.facebook.com/USEmbassyCairo
U.S. Consulate General Alexandria,274320942675899,US - EMB,https://www.facebook.com/alexandria.usconsulate
USAdarFarsi,121064324573104,US - EMB,https://www.facebook.com/USAdarFarsi
U.S. Embassy Baghdad,179158259303,US - EMB,https://www.facebook.com/embassybaghdad
StudyUSAIraq,151336988230575,US - EMB,https://www.facebook.com/StudyUSAIraq
"U.S. Embassy Tel Aviv, Israel",53009940621,US - EMB,https://www.facebook.com/U.S.EmbassyTelAvivIsrael
U.S. Consulate General Jerusalem,80493369332,US - EMB,https://www.facebook.com/USConGenJerusalem
U.S. Embassy - Jordan,36736912815,US - EMB,https://www.facebook.com/jordan.usembassy
U.S. Embassy Kuwait,114134965304656,US - EMB,https://www.facebook.com/USEmbassyQ8
U.S. Embassy Beirut,190211939334,US - EMB,https://www.facebook.com/USEmbassyBeirut
U.S. Embassy Libya,236838689712543,US - EMB,https://www.facebook.com/usembassytripoli
U.S. Embassy Rabat,93250564550,US - EMB,https://www.facebook.com/USEmbassyRabat
U.S. Embassy Muscat,217383701628700,US - EMB,https://www.facebook.com/USEmbassyMuscat
U.S. Embassy Qatar,149210335803,US - EMB,https://www.facebook.com/USEmbassyQatar
U.S. Embassy Riyadh,35050078368,US - EMB,https://www.facebook.com/USEmbassyRiyadh
U.S. Consulate General Dhahran,177540912268342,US - EMB,https://www.facebook.com/dhahran.usconsulate
U.S. Consulate General Jeddah,134502749919530,US - EMB,https://www.facebook.com/USConsulateGeneralJeddah
U.S. Embassy Damascus,48261722648,US - EMB,https://www.facebook.com/syria.usembassy
American Embassy Tunis,59978261217,US - EMB,https://www.facebook.com/usdos.tunisia
US Embassy Abu Dhabi,119837032950,US - EMB,https://www.facebook.com/usembassyAbuDhabi
US Consulate General Dubai,130105277043506,US - EMB,https://www.facebook.com/USConsulateGeneralDubai
U.S. Embassy Sana'a,68956579020,US - EMB,https://www.facebook.com/yemen.usembassy
U.S. Embassy Kabul,34734118909,US - EMB,https://www.facebook.com/kabulusembassy
U.S. Embassy - Dhaka,103157219806,US - EMB,https://www.facebook.com/bangladesh.usembassy
U.S. Embassy India,174669949315709,US - EMB,https://www.facebook.com/India.usembassy
U.S. Consulate General Chennai,281945680816,US - EMB,https://www.facebook.com/chennai.usconsulate
U.S. Consulate General Hyderabad,151201800731,US - EMB,https://www.facebook.com/usconsulategeneralhyderabad
U.S. Consulate General Kolkata,162940587063851,US - EMB,https://www.facebook.com/Kolkata.usconsulate
U.S. Embassy Astana,139789445347,US - EMB,https://www.facebook.com/usembassy.astana
U.S. Consulate Almaty,313718305320285,US - EMB,https://www.facebook.com/almaty.usconsulate
"U.S. Embassy Bishkek, Kyrgyz Republic",32129918236,US - EMB,https://www.facebook.com/pakistan.usembassy
"U.S. Embassy Kathmandu, Nepal",108560955847639,US - EMB,https://www.facebook.com/nepal.usembassy
U.S. Embassy Pakistan,160073033620,US - EMB,https://www.facebook.com/pakistan.usembassy
U.S. Consulate General Karachi,207929953869,US - EMB,https://www.facebook.com/karachi.usconsulate
US Consulate General Lahore,187807306823,US - EMB,https://www.facebook.com/lahore.usconsulate
U.S. Consulate General Peshawar,144108382300989,US - EMB,https://www.facebook.com/peshawar.usconsulate
"U.S. Embassy Colombo, Sri Lanka",56751562845,US - EMB,https://www.facebook.com/usembassycolombosl
"U.S. Embassy, Dushanbe, Tajikistan",72639402941,US - EMB,https://www.facebook.com/usembassy.dushanbe
"U.S. Embassy, Ashgabat, Turkmenistan",56074609720,US - EMB,https://www.facebook.com/usembassy.turkmenistan
U.S. Embassy Tashkent,9631659185,US - EMB,https://www.facebook.com/usdos.uzbekistan
Embassy of Afghanistan,68998341320,EMB,https://www.facebook.com/pages/Embassy-of-Afghanistan/68998341320
Australia in the United States,497566726923314,EMB,https://www.facebook.com/AustraliaInTheUS
"Embassy of Austria, Washington D.C.",100857607832,EMB,https://www.facebook.com/austrianembassy
"Embassy of Azerbaijan, Washington, D.C.",163919547042338,EMB,https://www.facebook.com/azembassy.us
"Embassy of Belgium in Washington, D.C.",172024242858297,EMB,https://www.facebook.com/pages/Embassy-of-Belgium-in-Washington-DC/172024242858297
Embajada del Estado Plurinacional de Bolivia en Washington DC,261284229132,EMB,https://www.facebook.com/embajada.de.bolivia.usa
"Embassy of Brazil in Washington, DC",132409406788375,EMB,https://www.facebook.com/pages/Embassy-of-Brazil-in-Washington-DC/132409406788375
"Bulgarian Embassy in Washington, D.C.",56060414441918,EMB,https://www.facebook.com/pages/Bulgarian-Embassy-in-Washington-DC/156060414441918
"Burkina Embassy in Washington, D.C.",193137697424729,EMB,https://www.facebook.com/pages/BURKINA-EMBASSY-IN-WASHINGTON-DC/193137697424729
Connect2Canada/Lien Canada,30314302497,EMB,https://www.facebook.com/connect2canada
Embassy of the Czech Republic,60072045034,EMB,https://www.facebook.com/pages/Embassy-of-the-Czech-Republic/60072045034
Embassy of Denmark in the United States,172439363454,EMB,https://www.facebook.com/ambwashington
Embajada del Ecuador en Washington,172439363454,EMB,https://www.facebook.com/EmbajadadelEcuadorenWashington
Egyptian Embassy in Washington D.C.,167036823344417,EMB,https://www.facebook.com/pages/Egyptian-Embassy-in-Washington-DC/167036823344417
Embajada de El Salvador en Washington D.C.,141105199286415,EMB,https://www.facebook.com/embelsalvadorusa
Estonian Embassy in Washington,293300007958,EMB,https://www.facebook.com/estemb.washington
Embassy of Finland in Washington D.C.,165317363483857,EMB,https://www.facebook.com/FinnishEmbassyWashingtonDC
Consulate General of Finland in New York,141084382597546,EMB,https://www.facebook.com/ConsulateGeneralFinlandNewYork
Consulate General of Finland in Los Angeles,263110080410585,EMB,https://www.facebook.com/ConsulateGeneralFinlandLosAngeles
French Embassy in the U.S.,55529576314,EMB,https://www.facebook.com/FranceInTheUs
German Embassy Washington,350783226794,EMB,https://www.facebook.com/GermanEmbassyWashington
Greece in Washington,127668400597930,EMB,https://www.facebook.com/GreeceInWashington
"British Embassy, Washington DC",23022680247,EMB,https://www.facebook.com/ukinusa
Guyana News and Information Discussion Forums,133907919991200,EMB,https://www.facebook.com/pages/Guyana-News-and-Information-Discussion-Forums/133907919991200
Embajada de Honduras en Estados Unidos,188645814515193,EMB,https://www.facebook.com/pages/Embajada-de-Honduras-en-Estados-Unidos/188645814515193
Embassy of Iceland Washington DC,278841688816135,EMB,https://www.facebook.com/Icelandic.Embassy
"Embassy of India, Washington DC",164730746912290,EMB,https://www.facebook.com/IndembassyUSA
"Indonesian Embassy - Washington, DC",167156993310252,EMB,https://www.facebook.com/pages/Indonesian-Embassy-Washington-DC/167156993310252
"Embassy of the Republic of Iraq in Washington, D.C.",143009419090612,EMB,https://www.facebook.com/IsraelinUSA
Israel in the USA,129263377119934,EMB,https://www.facebook.com/pages/Kenya-Embassy-Washington-DC/189894277705013
Embassy of Kazakhstan in Washington DC,151137401613963,EMB,https://www.facebook.com/pages/Embassy-of-Kazakhstan-in-Washington-DC/151137401613963
Kenya Embassy Washington D.C.,189894277705013,EMB,https://www.facebook.com/pages/Kenya-Embassy-Washington-DC/189894277705013
"Embassy of Kosovo in Washington, DC",177196759000445,EMB,https://www.facebook.com/embassyofkosovo
Kgembassyusa Kyrgyzstan,100002341098864,EMB,https://www.facebook.com/kgembassyusa?sk=wall
"Embassy of Liechtenstein, Washington D.C.",263046272021,EMB,https://www.facebook.com/pages/Embassy-of-Liechtenstein-Washington-DC/263046272021
"Embassy of Lithuania in Washington, D.C.",166680763472284,EMB,https://www.facebook.com/embassyLTwashington
Ambasada RM Washington,100002647725318,EMB,https://www.facebook.com/ambasadarm.washington
Embassy of the Netherlands in the United States,324301056550,EMB,https://www.facebook.com/DutchEmbassyUS
New Zealand Embassy - Washington D.C.,221075007937746,EMB,https://www.facebook.com/NZEmbassy.WashingtonDC
Norweigian Embassy in Washington,251309683146,EMB,https://www.facebook.com/NorwegianEmbassyinWashington
"Embassy of the Philippines, Washington DC",223558727658119,EMB,https://www.facebook.com/pages/Embassy-of-the-Philippines-Washington-DC/223558727658119
"Embassy of Poland, Washington DC",132428173488131,EMB,https://www.facebook.com/EmbassyofPolandWashingtonDC
Rwanda Embassy in Washington DC,107350289343417,EMB,https://www.facebook.com/pages/Rwanda-Embassy-in-Washington-DC/107350289343417
Embassy of Serbia in the United States,357155727717176,EMB,https://www.facebook.com/pages/Embassy-of-Serbia-in-the-United-States/357155727717176
Singapore Embassy in Washington DC,188399634510768,EMB,https://www.facebook.com/SingaporeEmbassyDC
Embassy of Slovakia to the U.S.,199348473491640,EMB,https://www.facebook.com/pages/Ve_vyslanectvo-SR-v-USA-Embassy-of-Slovakia-to-the-US/199348473491640
Embassy of Sri Lanka,104428022371,EMB,https://www.facebook.com/slembassyusa
Embassy of Sweden in the US,205621422781982,EMB,https://www.facebook.com/embassyofswedenwashingtondc
ThinkSwiss,197704698562,EMB,https://www.facebook.com/pages/ThinkSwiss/197704698562
Embassy of Tajikistan,131754950172542,EMB,https://www.facebook.com/groups/131754950172542/
Tanzania Embassy - U.S,477540062273308,EMB,https://www.facebook.com/pages/Tanzania-Embassy-US/477540062273308
"Royal Thai Embassy, Washington D.C.",168998019779892,EMB,https://www.facebook.com/pages/Royal-Thai-Embassy-Washington-DC/168998019779892
"Embassy of Turkey, Washington D.C.",112360138788378,EMB,https://www.facebook.com/turkishembassy
"UAE Embassy in Washington, DC",304178390627,EMB,https://www.facebook.com/UAEEmbassyUS
Embassy of Ukraine in the USA,211311782245395,EMB,https://www.facebook.com/ukr.embassy.usa
"Embassy of the Bolivarian Republic of Venezuela, Washington, D.C.",362699881498,EMB,https://www.facebook.com/VzlaEmbassyUS
Delegation of the European Union to the United States,103464236394201,,
